city,city_key,datetime,date,hour,station_name,station_id,no2,pm10,o3
Munich,munich,2024-01-05 08:00:00,2024-01-05,8,München/Lothstraße,473,51.0,4.0,7.0
Munich,munich,2024-01-05 08:00:00,2024-01-05,8,München/Stachus,471,47.0,8.0,7.0
Munich,munich,2024-01-05 09:00:00,2024-01-05,9,München/Allach,609,30.0,,10.0
Munich,munich,2024-01-05 09:00:00,2024-01-05,9,München/Johanneskirchen,523,37.0,4.0,15.0
Munich,munich,2024-01-05 09:00:00,2024-01-05,9,München/Landshuter Allee,535,48.0,10.0,
Munich,munich,2024-01-05 09:00:00,2024-01-05,9,München/Lothstraße,473,41.0,4.0,13.0
Munich,munich,2024-01-05 09:00:00,2024-01-05,9,München/Stachus,471,34.0,8.0,18.0
Munich,munich,2024-01-05 10:00:00,2024-01-05,10,München/Allach,609,28.0,,15.0
Munich,munich,2024-01-05 10:00:00,2024-01-05,10,München/Johanneskirchen,523,34.0,4.0,20.0
Munich,munich,2024-01-05 10:00:00,2024-01-05,10,München/Landshuter Allee,535,52.0,10.0,
Munich,munich,2024-01-05 10:00:00,2024-01-05,10,München/Lothstraße,473,38.0,5.0,15.0
Munich,munich,2024-01-05 10:00:00,2024-01-05,10,München/Stachus,471,31.0,8.0,20.0
Munich,munich,2024-01-05 11:00:00,2024-01-05,11,München/Allach,609,29.0,,18.0
Munich,munich,2024-01-05 11:00:00,2024-01-05,11,München/Johanneskirchen,523,31.0,4.0,23.0
Munich,munich,2024-01-05 11:00:00,2024-01-05,11,München/Landshuter Allee,535,52.0,10.0,
Munich,munich,2024-01-05 11:00:00,2024-01-05,11,München/Lothstraße,473,44.0,5.0,13.0
Munich,munich,2024-01-05 11:00:00,2024-01-05,11,München/Stachus,471,29.0,9.0,27.0
Munich,munich,2024-01-05 12:00:00,2024-01-05,12,München/Allach,609,27.0,,27.0
Munich,munich,2024-01-05 12:00:00,2024-01-05,12,München/Johanneskirchen,523,36.0,4.0,24.0
Munich,munich,2024-01-05 12:00:00,2024-01-05,12,München/Landshuter Allee,535,67.0,11.0,
Munich,munich,2024-01-05 12:00:00,2024-01-05,12,München/Lothstraße,473,40.0,6.0,24.0
Munich,munich,2024-01-05 12:00:00,2024-01-05,12,München/Stachus,471,42.0,9.0,19.0
Munich,munich,2024-01-05 13:00:00,2024-01-05,13,München/Allach,609,25.0,,31.0
Munich,munich,2024-01-05 13:00:00,2024-01-05,13,München/Johanneskirchen,523,33.0,5.0,28.0
Munich,munich,2024-01-05 13:00:00,2024-01-05,13,München/Landshuter Allee,535,62.0,11.0,
Munich,munich,2024-01-05 13:00:00,2024-01-05,13,München/Lothstraße,473,36.0,6.0,31.0
Munich,munich,2024-01-05 13:00:00,2024-01-05,13,München/Stachus,471,46.0,9.0,23.0
Munich,munich,2024-01-05 14:00:00,2024-01-05,14,München/Allach,609,31.0,,18.0
Munich,munich,2024-01-05 14:00:00,2024-01-05,14,München/Johanneskirchen,523,34.0,5.0,29.0
Munich,munich,2024-01-05 14:00:00,2024-01-05,14,München/Landshuter Allee,535,78.0,12.0,
Munich,munich,2024-01-05 14:00:00,2024-01-05,14,München/Lothstraße,473,38.0,6.0,28.0
Munich,munich,2024-01-05 14:00:00,2024-01-05,14,München/Stachus,471,40.0,10.0,24.0
Munich,munich,2024-01-05 15:00:00,2024-01-05,15,München/Allach,609,30.0,,28.0
Munich,munich,2024-01-05 15:00:00,2024-01-05,15,München/Johanneskirchen,523,25.0,5.0,43.0
Munich,munich,2024-01-05 15:00:00,2024-01-05,15,München/Landshuter Allee,535,78.0,13.0,
Munich,munich,2024-01-05 15:00:00,2024-01-05,15,München/Lothstraße,473,42.0,7.0,27.0
Munich,munich,2024-01-05 15:00:00,2024-01-05,15,München/Stachus,471,47.0,10.0,19.0
Munich,munich,2024-01-05 16:00:00,2024-01-05,16,München/Allach,609,27.0,,39.0
Munich,munich,2024-01-05 16:00:00,2024-01-05,16,München/Johanneskirchen,523,28.0,6.0,45.0
Munich,munich,2024-01-05 16:00:00,2024-01-05,16,München/Landshuter Allee,535,65.0,14.0,
Munich,munich,2024-01-05 16:00:00,2024-01-05,16,München/Lothstraße,473,30.0,7.0,44.0
Munich,munich,2024-01-05 16:00:00,2024-01-05,16,München/Stachus,471,46.0,11.0,28.0
Munich,munich,2024-01-05 17:00:00,2024-01-05,17,München/Allach,609,29.0,,30.0
Munich,munich,2024-01-05 17:00:00,2024-01-05,17,München/Johanneskirchen,523,30.0,6.0,42.0
Munich,munich,2024-01-05 17:00:00,2024-01-05,17,München/Landshuter Allee,535,78.0,14.0,
Munich,munich,2024-01-05 17:00:00,2024-01-05,17,München/Lothstraße,473,45.0,7.0,27.0
Munich,munich,2024-01-05 17:00:00,2024-01-05,17,München/Stachus,471,37.0,11.0,30.0
Munich,munich,2024-01-05 18:00:00,2024-01-05,18,München/Allach,609,30.0,,22.0
Munich,munich,2024-01-05 18:00:00,2024-01-05,18,München/Johanneskirchen,523,38.0,6.0,28.0
Munich,munich,2024-01-05 18:00:00,2024-01-05,18,München/Landshuter Allee,535,84.0,14.0,
Munich,munich,2024-01-05 18:00:00,2024-01-05,18,München/Lothstraße,473,46.0,8.0,23.0
Munich,munich,2024-01-05 18:00:00,2024-01-05,18,München/Stachus,471,41.0,11.0,23.0
Munich,munich,2024-01-05 19:00:00,2024-01-05,19,München/Allach,609,26.0,,30.0
Munich,munich,2024-01-05 19:00:00,2024-01-05,19,München/Johanneskirchen,523,31.0,7.0,30.0
Munich,munich,2024-01-05 19:00:00,2024-01-05,19,München/Landshuter Allee,535,73.0,15.0,
Munich,munich,2024-01-05 19:00:00,2024-01-05,19,München/Lothstraße,473,50.0,8.0,22.0
Munich,munich,2024-01-05 19:00:00,2024-01-05,19,München/Stachus,471,46.0,11.0,25.0
Munich,munich,2024-01-05 20:00:00,2024-01-05,20,München/Allach,609,33.0,,10.0
Munich,munich,2024-01-05 20:00:00,2024-01-05,20,München/Johanneskirchen,523,39.0,8.0,14.0
Munich,munich,2024-01-05 20:00:00,2024-01-05,20,München/Landshuter Allee,535,80.0,15.0,
Munich,munich,2024-01-05 20:00:00,2024-01-05,20,München/Lothstraße,473,60.0,8.0,9.0
Munich,munich,2024-01-05 20:00:00,2024-01-05,20,München/Stachus,471,45.0,11.0,18.0
Munich,munich,2024-01-05 21:00:00,2024-01-05,21,München/Allach,609,34.0,,8.0
Munich,munich,2024-01-05 21:00:00,2024-01-05,21,München/Johanneskirchen,523,41.0,8.0,9.0
Munich,munich,2024-01-05 21:00:00,2024-01-05,21,München/Landshuter Allee,535,64.0,16.0,
Munich,munich,2024-01-05 21:00:00,2024-01-05,21,München/Lothstraße,473,58.0,9.0,12.0
Munich,munich,2024-01-05 21:00:00,2024-01-05,21,München/Stachus,471,50.0,12.0,13.0
Munich,munich,2024-01-05 22:00:00,2024-01-05,22,München/Allach,609,30.0,,16.0
Munich,munich,2024-01-05 22:00:00,2024-01-05,22,München/Johanneskirchen,523,48.0,9.0,15.0
Munich,munich,2024-01-05 22:00:00,2024-01-05,22,München/Landshuter Allee,535,52.0,16.0,
Munich,munich,2024-01-05 22:00:00,2024-01-05,22,München/Lothstraße,473,38.0,9.0,24.0
Munich,munich,2024-01-05 22:00:00,2024-01-05,22,München/Stachus,471,46.0,12.0,28.0
Munich,munich,2024-01-05 23:00:00,2024-01-05,23,München/Allach,609,22.0,,30.0
Munich,munich,2024-01-05 23:00:00,2024-01-05,23,München/Johanneskirchen,523,33.0,10.0,31.0
Munich,munich,2024-01-05 23:00:00,2024-01-05,23,München/Landshuter Allee,535,44.0,16.0,
Munich,munich,2024-01-05 23:00:00,2024-01-05,23,München/Lothstraße,473,27.0,10.0,41.0
Munich,munich,2024-01-05 23:00:00,2024-01-05,23,München/Stachus,471,34.0,12.0,41.0
Munich,munich,2024-01-06 00:00:00,2024-01-06,0,München/Allach,609,20.0,,36.0
Munich,munich,2024-01-06 00:00:00,2024-01-06,0,München/Johanneskirchen,523,27.0,10.0,36.0
Munich,munich,2024-01-06 00:00:00,2024-01-06,0,München/Landshuter Allee,535,44.0,17.0,
Munich,munich,2024-01-06 00:00:00,2024-01-06,0,München/Lothstraße,473,19.0,10.0,46.0
Munich,munich,2024-01-06 00:00:00,2024-01-06,0,München/Stachus,471,25.0,13.0,46.0
Munich,munich,2024-01-06 01:00:00,2024-01-06,1,München/Allach,609,20.0,,28.0
Munich,munich,2024-01-06 01:00:00,2024-01-06,1,München/Johanneskirchen,523,22.0,11.0,35.0
Munich,munich,2024-01-06 01:00:00,2024-01-06,1,München/Landshuter Allee,535,38.0,17.0,
Munich,munich,2024-01-06 01:00:00,2024-01-06,1,München/Lothstraße,473,14.0,10.0,51.0
Munich,munich,2024-01-06 01:00:00,2024-01-06,1,München/Stachus,471,20.0,13.0,52.0
Munich,munich,2024-01-06 02:00:00,2024-01-06,2,München/Allach,609,17.0,,39.0
Munich,munich,2024-01-06 02:00:00,2024-01-06,2,München/Johanneskirchen,523,17.0,11.0,42.0
Munich,munich,2024-01-06 02:00:00,2024-01-06,2,München/Landshuter Allee,535,23.0,17.0,
Munich,munich,2024-01-06 02:00:00,2024-01-06,2,München/Lothstraße,473,12.0,10.0,61.0
Munich,munich,2024-01-06 02:00:00,2024-01-06,2,München/Stachus,471,18.0,13.0,65.0
Munich,munich,2024-01-06 03:00:00,2024-01-06,3,München/Allach,609,13.0,,44.0
Munich,munich,2024-01-06 03:00:00,2024-01-06,3,München/Johanneskirchen,523,17.0,11.0,39.0
Munich,munich,2024-01-06 03:00:00,2024-01-06,3,München/Landshuter Allee,535,25.0,17.0,
Munich,munich,2024-01-06 03:00:00,2024-01-06,3,München/Lothstraße,473,14.0,11.0,57.0
Munich,munich,2024-01-06 03:00:00,2024-01-06,3,München/Stachus,471,20.0,13.0,61.0
Munich,munich,2024-01-06 04:00:00,2024-01-06,4,München/Allach,609,11.0,,46.0
Munich,munich,2024-01-06 04:00:00,2024-01-06,4,München/Johanneskirchen,523,10.0,12.0,55.0
Munich,munich,2024-01-06 04:00:00,2024-01-06,4,München/Landshuter Allee,535,33.0,18.0,
Munich,munich,2024-01-06 04:00:00,2024-01-06,4,München/Lothstraße,473,12.0,11.0,58.0
Munich,munich,2024-01-06 04:00:00,2024-01-06,4,München/Stachus,471,20.0,13.0,57.0
Munich,munich,2024-01-06 05:00:00,2024-01-06,5,München/Allach,609,9.0,,62.0
Munich,munich,2024-01-06 05:00:00,2024-01-06,5,München/Johanneskirchen,523,7.0,12.0,65.0
Munich,munich,2024-01-06 05:00:00,2024-01-06,5,München/Landshuter Allee,535,25.0,18.0,
Munich,munich,2024-01-06 05:00:00,2024-01-06,5,München/Lothstraße,473,8.0,11.0,70.0
Munich,munich,2024-01-06 05:00:00,2024-01-06,5,München/Stachus,471,13.0,13.0,67.0
Munich,munich,2024-01-06 06:00:00,2024-01-06,6,München/Allach,609,8.0,,63.0
Munich,munich,2024-01-06 06:00:00,2024-01-06,6,München/Johanneskirchen,523,4.0,11.0,73.0
Munich,munich,2024-01-06 06:00:00,2024-01-06,6,München/Landshuter Allee,535,27.0,17.0,
Munich,munich,2024-01-06 06:00:00,2024-01-06,6,München/Lothstraße,473,10.0,11.0,65.0
Munich,munich,2024-01-06 06:00:00,2024-01-06,6,München/Stachus,471,12.0,13.0,64.0
Munich,munich,2024-01-06 07:00:00,2024-01-06,7,München/Allach,609,8.0,,60.0
Munich,munich,2024-01-06 07:00:00,2024-01-06,7,München/Johanneskirchen,523,6.0,11.0,65.0
Munich,munich,2024-01-06 07:00:00,2024-01-06,7,München/Landshuter Allee,535,31.0,17.0,
Munich,munich,2024-01-06 07:00:00,2024-01-06,7,München/Lothstraße,473,7.0,11.0,64.0
Munich,munich,2024-01-06 07:00:00,2024-01-06,7,München/Stachus,471,14.0,12.0,57.0
Munich,munich,2024-01-06 08:00:00,2024-01-06,8,München/Allach,609,9.0,,56.0
Munich,munich,2024-01-06 08:00:00,2024-01-06,8,München/Johanneskirchen,523,8.0,11.0,62.0
Munich,munich,2024-01-06 08:00:00,2024-01-06,8,München/Landshuter Allee,535,36.0,17.0,
Munich,munich,2024-01-06 08:00:00,2024-01-06,8,München/Lothstraße,473,8.0,10.0,62.0
Munich,munich,2024-01-06 08:00:00,2024-01-06,8,München/Stachus,471,17.0,12.0,55.0
Munich,munich,2024-01-06 09:00:00,2024-01-06,9,München/Allach,609,9.0,,59.0
Munich,munich,2024-01-06 09:00:00,2024-01-06,9,München/Johanneskirchen,523,7.0,11.0,63.0
Munich,munich,2024-01-06 09:00:00,2024-01-06,9,München/Landshuter Allee,535,46.0,17.0,
Munich,munich,2024-01-06 09:00:00,2024-01-06,9,München/Lothstraße,473,9.0,10.0,63.0
Munich,munich,2024-01-06 09:00:00,2024-01-06,9,München/Stachus,471,17.0,12.0,54.0
Munich,munich,2024-01-06 10:00:00,2024-01-06,10,München/Allach,609,9.0,,58.0
Munich,munich,2024-01-06 10:00:00,2024-01-06,10,München/Johanneskirchen,523,8.0,11.0,63.0
Munich,munich,2024-01-06 10:00:00,2024-01-06,10,München/Landshuter Allee,535,57.0,17.0,
Munich,munich,2024-01-06 10:00:00,2024-01-06,10,München/Lothstraße,473,12.0,10.0,61.0
Munich,munich,2024-01-06 10:00:00,2024-01-06,10,München/Stachus,471,18.0,12.0,56.0
Munich,munich,2024-01-06 11:00:00,2024-01-06,11,München/Allach,609,12.0,,49.0
Munich,munich,2024-01-06 11:00:00,2024-01-06,11,München/Johanneskirchen,523,11.0,11.0,60.0
Munich,munich,2024-01-06 11:00:00,2024-01-06,11,München/Landshuter Allee,535,65.0,17.0,
Munich,munich,2024-01-06 11:00:00,2024-01-06,11,München/Lothstraße,473,15.0,10.0,56.0
Munich,munich,2024-01-06 11:00:00,2024-01-06,11,München/Stachus,471,21.0,12.0,45.0
Munich,munich,2024-01-06 12:00:00,2024-01-06,12,München/Allach,609,11.0,,48.0
Munich,munich,2024-01-06 12:00:00,2024-01-06,12,München/Johanneskirchen,523,11.0,11.0,56.0
Munich,munich,2024-01-06 12:00:00,2024-01-06,12,München/Landshuter Allee,535,52.0,16.0,
Munich,munich,2024-01-06 12:00:00,2024-01-06,12,München/Lothstraße,473,15.0,10.0,52.0
Munich,munich,2024-01-06 12:00:00,2024-01-06,12,München/Stachus,471,23.0,12.0,45.0
Munich,munich,2024-01-06 13:00:00,2024-01-06,13,München/Allach,609,10.0,,51.0
Munich,munich,2024-01-06 13:00:00,2024-01-06,13,München/Johanneskirchen,523,10.0,11.0,55.0
Munich,munich,2024-01-06 13:00:00,2024-01-06,13,München/Landshuter Allee,535,48.0,16.0,
Munich,munich,2024-01-06 13:00:00,2024-01-06,13,München/Lothstraße,473,14.0,10.0,51.0
Munich,munich,2024-01-06 13:00:00,2024-01-06,13,München/Stachus,471,21.0,12.0,45.0
Munich,munich,2024-01-06 14:00:00,2024-01-06,14,München/Allach,609,9.0,,55.0
Munich,munich,2024-01-06 14:00:00,2024-01-06,14,München/Johanneskirchen,523,8.0,10.0,58.0
Munich,munich,2024-01-06 14:00:00,2024-01-06,14,München/Landshuter Allee,535,47.0,15.0,
Munich,munich,2024-01-06 14:00:00,2024-01-06,14,München/Lothstraße,473,11.0,9.0,56.0
Munich,munich,2024-01-06 14:00:00,2024-01-06,14,München/Stachus,471,22.0,12.0,48.0
Munich,munich,2024-01-06 15:00:00,2024-01-06,15,München/Allach,609,10.0,,50.0
Munich,munich,2024-01-06 15:00:00,2024-01-06,15,München/Johanneskirchen,523,7.0,10.0,56.0
Munich,munich,2024-01-06 15:00:00,2024-01-06,15,München/Landshuter Allee,535,50.0,15.0,
Munich,munich,2024-01-06 15:00:00,2024-01-06,15,München/Lothstraße,473,14.0,9.0,50.0
Munich,munich,2024-01-06 15:00:00,2024-01-06,15,München/Stachus,471,27.0,11.0,38.0
Munich,munich,2024-01-06 16:00:00,2024-01-06,16,München/Allach,609,10.0,,47.0
Munich,munich,2024-01-06 16:00:00,2024-01-06,16,München/Johanneskirchen,523,10.0,10.0,49.0
Munich,munich,2024-01-06 16:00:00,2024-01-06,16,München/Landshuter Allee,535,51.0,14.0,
Munich,munich,2024-01-06 16:00:00,2024-01-06,16,München/Lothstraße,473,16.0,9.0,45.0
Munich,munich,2024-01-06 16:00:00,2024-01-06,16,München/Stachus,471,26.0,11.0,35.0
Munich,munich,2024-01-06 17:00:00,2024-01-06,17,München/Allach,609,10.0,,45.0
Munich,munich,2024-01-06 17:00:00,2024-01-06,17,München/Johanneskirchen,523,11.0,10.0,47.0
Munich,munich,2024-01-06 17:00:00,2024-01-06,17,München/Landshuter Allee,535,59.0,14.0,
Munich,munich,2024-01-06 17:00:00,2024-01-06,17,München/Lothstraße,473,20.0,9.0,39.0
Munich,munich,2024-01-06 17:00:00,2024-01-06,17,München/Stachus,471,35.0,11.0,24.0
Munich,munich,2024-01-06 18:00:00,2024-01-06,18,München/Allach,609,12.0,,38.0
Munich,munich,2024-01-06 18:00:00,2024-01-06,18,München/Johanneskirchen,523,14.0,9.0,42.0
Munich,munich,2024-01-06 18:00:00,2024-01-06,18,München/Landshuter Allee,535,65.0,13.0,
Munich,munich,2024-01-06 18:00:00,2024-01-06,18,München/Lothstraße,473,24.0,8.0,34.0
Munich,munich,2024-01-06 18:00:00,2024-01-06,18,München/Stachus,471,42.0,11.0,19.0
Munich,munich,2024-01-06 19:00:00,2024-01-06,19,München/Allach,609,15.0,,28.0
Munich,munich,2024-01-06 19:00:00,2024-01-06,19,München/Johanneskirchen,523,16.0,9.0,38.0
Munich,munich,2024-01-06 19:00:00,2024-01-06,19,München/Landshuter Allee,535,61.0,13.0,
Munich,munich,2024-01-06 19:00:00,2024-01-06,19,München/Lothstraße,473,37.0,9.0,16.0
Munich,munich,2024-01-06 19:00:00,2024-01-06,19,München/Stachus,471,44.0,11.0,9.0
Munich,munich,2024-01-06 20:00:00,2024-01-06,20,München/Allach,609,18.0,,21.0
Munich,munich,2024-01-06 20:00:00,2024-01-06,20,München/Johanneskirchen,523,22.0,9.0,30.0
Munich,munich,2024-01-06 20:00:00,2024-01-06,20,München/Landshuter Allee,535,50.0,13.0,
Munich,munich,2024-01-06 20:00:00,2024-01-06,20,München/Lothstraße,473,36.0,9.0,15.0
Munich,munich,2024-01-06 20:00:00,2024-01-06,20,München/Stachus,471,43.0,12.0,11.0
Munich,munich,2024-01-06 21:00:00,2024-01-06,21,München/Allach,609,19.0,,21.0
Munich,munich,2024-01-06 21:00:00,2024-01-06,21,München/Johanneskirchen,523,27.0,8.0,23.0
Munich,munich,2024-01-06 21:00:00,2024-01-06,21,München/Landshuter Allee,535,50.0,13.0,
Munich,munich,2024-01-06 21:00:00,2024-01-06,21,München/Lothstraße,473,31.0,9.0,18.0
Munich,munich,2024-01-06 21:00:00,2024-01-06,21,München/Stachus,471,35.0,12.0,16.0
Munich,munich,2024-01-06 22:00:00,2024-01-06,22,München/Allach,609,16.0,,23.0
Munich,munich,2024-01-06 22:00:00,2024-01-06,22,München/Johanneskirchen,523,35.0,8.0,12.0
Munich,munich,2024-01-06 22:00:00,2024-01-06,22,München/Landshuter Allee,535,51.0,13.0,
Munich,munich,2024-01-06 22:00:00,2024-01-06,22,München/Lothstraße,473,27.0,9.0,19.0
Munich,munich,2024-01-06 22:00:00,2024-01-06,22,München/Stachus,471,34.0,12.0,16.0
Munich,munich,2024-01-06 23:00:00,2024-01-06,23,München/Allach,609,15.0,,24.0
Munich,munich,2024-01-06 23:00:00,2024-01-06,23,München/Johanneskirchen,523,26.0,8.0,19.0
Munich,munich,2024-01-06 23:00:00,2024-01-06,23,München/Landshuter Allee,535,46.0,12.0,
Munich,munich,2024-01-06 23:00:00,2024-01-06,23,München/Lothstraße,473,26.0,9.0,20.0
Munich,munich,2024-01-06 23:00:00,2024-01-06,23,München/Stachus,471,30.0,12.0,17.0
Munich,munich,2024-01-07 00:00:00,2024-01-07,0,München/Allach,609,12.0,,31.0
Munich,munich,2024-01-07 00:00:00,2024-01-07,0,München/Johanneskirchen,523,21.0,8.0,24.0
Munich,munich,2024-01-07 00:00:00,2024-01-07,0,München/Landshuter Allee,535,38.0,12.0,
Munich,munich,2024-01-07 00:00:00,2024-01-07,0,München/Lothstraße,473,20.0,8.0,26.0
Munich,munich,2024-01-07 00:00:00,2024-01-07,0,München/Stachus,471,24.0,12.0,23.0
Munich,munich,2024-01-07 01:00:00,2024-01-07,1,München/Allach,609,11.0,,30.0
Munich,munich,2024-01-07 01:00:00,2024-01-07,1,München/Johanneskirchen,523,19.0,7.0,26.0
Munich,munich,2024-01-07 01:00:00,2024-01-07,1,München/Landshuter Allee,535,35.0,12.0,
Munich,munich,2024-01-07 01:00:00,2024-01-07,1,München/Lothstraße,473,19.0,8.0,28.0
Munich,munich,2024-01-07 01:00:00,2024-01-07,1,München/Stachus,471,21.0,12.0,25.0
Munich,munich,2024-01-07 02:00:00,2024-01-07,2,München/Allach,609,11.0,,27.0
Munich,munich,2024-01-07 02:00:00,2024-01-07,2,München/Johanneskirchen,523,18.0,7.0,26.0
Munich,munich,2024-01-07 02:00:00,2024-01-07,2,München/Landshuter Allee,535,28.0,12.0,
Munich,munich,2024-01-07 02:00:00,2024-01-07,2,München/Lothstraße,473,17.0,8.0,26.0
Munich,munich,2024-01-07 02:00:00,2024-01-07,2,München/Stachus,471,21.0,12.0,22.0
Munich,munich,2024-01-07 03:00:00,2024-01-07,3,München/Allach,609,11.0,,26.0
Munich,munich,2024-01-07 03:00:00,2024-01-07,3,München/Johanneskirchen,523,14.0,7.0,27.0
Munich,munich,2024-01-07 03:00:00,2024-01-07,3,München/Landshuter Allee,535,26.0,12.0,
Munich,munich,2024-01-07 03:00:00,2024-01-07,3,München/Lothstraße,473,17.0,8.0,24.0
Munich,munich,2024-01-07 03:00:00,2024-01-07,3,München/Stachus,471,20.0,13.0,22.0
Munich,munich,2024-01-07 04:00:00,2024-01-07,4,München/Allach,609,10.0,,24.0
Munich,munich,2024-01-07 04:00:00,2024-01-07,4,München/Johanneskirchen,523,14.0,7.0,25.0
Munich,munich,2024-01-07 04:00:00,2024-01-07,4,München/Landshuter Allee,535,29.0,12.0,
Munich,munich,2024-01-07 04:00:00,2024-01-07,4,München/Lothstraße,473,16.0,8.0,23.0
Munich,munich,2024-01-07 04:00:00,2024-01-07,4,München/Stachus,471,20.0,13.0,19.0
Munich,munich,2024-01-07 05:00:00,2024-01-07,5,München/Allach,609,12.0,,20.0
Munich,munich,2024-01-07 05:00:00,2024-01-07,5,München/Johanneskirchen,523,14.0,7.0,24.0
Munich,munich,2024-01-07 05:00:00,2024-01-07,5,München/Landshuter Allee,535,39.0,12.0,
Munich,munich,2024-01-07 05:00:00,2024-01-07,5,München/Lothstraße,473,22.0,8.0,17.0
Munich,munich,2024-01-07 05:00:00,2024-01-07,5,München/Stachus,471,24.0,13.0,14.0
Munich,munich,2024-01-07 06:00:00,2024-01-07,6,München/Allach,609,14.0,,17.0
Munich,munich,2024-01-07 06:00:00,2024-01-07,6,München/Johanneskirchen,523,12.0,7.0,25.0
Munich,munich,2024-01-07 06:00:00,2024-01-07,6,München/Landshuter Allee,535,33.0,13.0,
Munich,munich,2024-01-07 06:00:00,2024-01-07,6,München/Lothstraße,473,17.0,9.0,20.0
Munich,munich,2024-01-07 06:00:00,2024-01-07,6,München/Stachus,471,21.0,13.0,18.0
Munich,munich,2024-01-07 07:00:00,2024-01-07,7,München/Allach,609,12.0,,28.0
Munich,munich,2024-01-07 07:00:00,2024-01-07,7,München/Johanneskirchen,523,12.0,7.0,28.0
Munich,munich,2024-01-07 07:00:00,2024-01-07,7,München/Landshuter Allee,535,28.0,13.0,
Munich,munich,2024-01-07 07:00:00,2024-01-07,7,München/Lothstraße,473,14.0,9.0,25.0
Munich,munich,2024-01-07 07:00:00,2024-01-07,7,München/Stachus,471,17.0,13.0,22.0
Munich,munich,2024-01-07 08:00:00,2024-01-07,8,München/Allach,609,11.0,,32.0
Munich,munich,2024-01-07 08:00:00,2024-01-07,8,München/Johanneskirchen,523,9.0,7.0,37.0
Munich,munich,2024-01-07 08:00:00,2024-01-07,8,München/Landshuter Allee,535,24.0,13.0,
Munich,munich,2024-01-07 08:00:00,2024-01-07,8,München/Lothstraße,473,11.0,9.0,34.0
Munich,munich,2024-01-07 08:00:00,2024-01-07,8,München/Stachus,471,15.0,13.0,30.0
Munich,munich,2024-01-07 09:00:00,2024-01-07,9,München/Allach,609,10.0,,42.0
Munich,munich,2024-01-07 09:00:00,2024-01-07,9,München/Johanneskirchen,523,8.0,7.0,44.0
Munich,munich,2024-01-07 09:00:00,2024-01-07,9,München/Landshuter Allee,535,27.0,13.0,
Munich,munich,2024-01-07 09:00:00,2024-01-07,9,München/Lothstraße,473,10.0,9.0,43.0
Munich,munich,2024-01-07 09:00:00,2024-01-07,9,München/Stachus,471,14.0,13.0,40.0
Munich,munich,2024-01-07 10:00:00,2024-01-07,10,München/Allach,609,10.0,,43.0
Munich,munich,2024-01-07 10:00:00,2024-01-07,10,München/Johanneskirchen,523,9.0,7.0,48.0
Munich,munich,2024-01-07 10:00:00,2024-01-07,10,München/Landshuter Allee,535,33.0,13.0,
Munich,munich,2024-01-07 10:00:00,2024-01-07,10,München/Lothstraße,473,10.0,9.0,44.0
Munich,munich,2024-01-07 10:00:00,2024-01-07,10,München/Stachus,471,19.0,13.0,37.0
Munich,munich,2024-01-07 11:00:00,2024-01-07,11,München/Allach,609,10.0,,41.0
Munich,munich,2024-01-07 11:00:00,2024-01-07,11,München/Johanneskirchen,523,9.0,8.0,46.0
